2023-02-28 13:26:28,082.082 INFO:	gpus = [0]
2023-02-28 14:59:52,675.675 INFO:	valid_acc 63.122476
2023-02-28 14:59:52,934.934 INFO:	search_space.genotype = Genotype(normal=[('skip_connect', 0), ('dil_conv_3x3', 1), ('dil_conv_5x5', 1), ('dil_conv_3x3', 2), ('sep_conv_5x5', 1), ('dil_conv_5x5', 3), ('sep_conv_3x3', 0), ('dil_conv_3x3', 4)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('avg_pool_3x3', 1), ('dil_conv_5x5', 0), ('dil_conv_5x5', 2), ('skip_connect', 1), ('sep_conv_3x3', 0), ('skip_connect', 3), ('avg_pool_3x3', 0)], reduce_concat=range(2, 6))
2023-02-28 14:59:52,941.941 INFO:	epoch 24 lr 1.304468e-02
2023-02-28 14:59:58,202.202 INFO:	train 000 5.934286e-03 100.000000 100.000000
2023-02-28 15:03:11,398.398 INFO:	train_acc 99.865410
2023-02-28 15:03:12,289.289 INFO:	valid 000 1.740156e+00 75.000000 93.750000
2023-02-28 15:03:35,643.643 INFO:	valid_acc 64.199192
2023-02-28 15:03:35,799.799 INFO:	search_space.genotype = Genotype(normal=[('skip_connect', 0), ('dil_conv_3x3', 1), ('dil_conv_5x5', 1), ('dil_conv_3x3', 2), ('sep_conv_5x5', 1), ('dil_conv_5x5', 3), ('sep_conv_3x3', 0), ('dil_conv_3x3', 4)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('avg_pool_3x3', 1), ('dil_conv_5x5', 0), ('dil_conv_5x5', 2), ('skip_connect', 1), ('sep_conv_3x3', 0), ('skip_connect', 3), ('avg_pool_3x3', 0)], reduce_concat=range(2, 6))
2023-02-28 15:03:35,806.806 INFO:	epoch 25 lr 1.229103e-02
2023-02-28 15:03:40,605.605 INFO:	train 000 4.188519e-03 100.000000 100.000000
2023-02-28 15:06:55,224.224 INFO:	train_acc 100.000000
2023-02-28 15:06:56,102.102 INFO:	valid 000 1.586189e+00 81.250000 93.750000
2023-02-28 15:07:19,494.494 INFO:	valid_acc 64.064603
2023-02-28 15:07:19,641.641 INFO:	search_space.genotype = Genotype(normal=[('skip_connect', 0), ('dil_conv_3x3', 1), ('dil_conv_3x3', 2), ('dil_conv_5x5', 1), ('sep_conv_5x5', 1), ('dil_conv_5x5', 3), ('sep_conv_3x3', 0), ('dil_conv_3x3', 4)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('avg_pool_3x3', 1), ('dil_conv_5x5', 0), ('dil_conv_5x5', 2), ('skip_connect', 1), ('avg_pool_3x3', 0), ('skip_connect', 3), ('avg_pool_3x3', 0)], reduce_concat=range(2, 6))
2023-02-28 15:07:19,648.648 INFO:	epoch 26 lr 1.154034e-02
2023-02-28 15:07:24,289.289 INFO:	train 000 3.939524e-03 100.000000 100.000000
2023-02-28 15:10:38,335.335 INFO:	train_acc 100.000000
2023-02-28 15:10:39,207.207 INFO:	valid 000 2.039952e+00 75.000000 87.500000
2023-02-28 15:11:01,164.164 INFO:	valid_acc 64.872140
2023-02-28 15:11:01,539.539 INFO:	search_space.genotype = Genotype(normal=[('skip_connect', 0), ('dil_conv_3x3', 1), ('dil_conv_3x3', 2), ('dil_conv_5x5', 1), ('sep_conv_5x5', 1), ('dil_conv_5x5', 3), ('sep_conv_3x3', 0), ('dil_conv_3x3', 4)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('avg_pool_3x3', 1), ('dil_conv_5x5', 0), ('skip_connect', 2), ('skip_connect', 1), ('avg_pool_3x3', 0), ('skip_connect', 3), ('avg_pool_3x3', 0)], reduce_concat=range(2, 6))
2023-02-28 15:11:01,553.553 INFO:	epoch 27 lr 1.079557e-02
2023-02-28 15:11:07,300.300 INFO:	train 000 5.226756e-03 100.000000 100.000000
2023-02-28 15:14:22,563.563 INFO:	train_acc 100.000000
2023-02-28 15:14:23,831.831 INFO:	valid 000 2.091874e+00 75.000000 81.250000
2023-02-28 15:14:45,881.881 INFO:	valid_acc 64.602961
2023-02-28 15:14:46,029.029 INFO:	search_space.genotype = Genotype(normal=[('skip_connect', 0), ('dil_conv_3x3', 1), ('dil_conv_3x3', 2), ('dil_conv_5x5', 1), ('sep_conv_5x5', 1), ('dil_conv_5x5', 3), ('sep_conv_3x3', 0), ('dil_conv_3x3', 4)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('avg_pool_3x3', 1), ('skip_connect', 2), ('dil_conv_5x5', 0), ('skip_connect', 1), ('avg_pool_3x3', 0), ('skip_connect', 3), ('avg_pool_3x3', 0)], reduce_concat=range(2, 6))
2023-02-28 15:14:46,036.036 INFO:	epoch 28 lr 1.005967e-02
2023-02-28 15:14:51,681.681 INFO:	train 000 4.506880e-03 100.000000 100.000000
2023-02-28 15:18:04,615.615 INFO:	train_acc 100.000000
2023-02-28 15:18:05,492.492 INFO:	valid 000 1.234361e+00 75.000000 93.750000
2023-02-28 15:18:28,691.691 INFO:	valid_acc 64.333782
2023-02-28 15:18:28,841.841 INFO:	search_space.genotype = Genotype(normal=[('skip_connect', 0), ('dil_conv_3x3', 1), ('dil_conv_3x3', 2), ('dil_conv_3x3', 1), ('sep_conv_5x5', 1), ('dil_conv_5x5', 3), ('sep_conv_3x3', 0), ('dil_conv_3x3', 4)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('avg_pool_3x3', 1), ('skip_connect', 2), ('avg_pool_3x3', 0), ('skip_connect', 1), ('avg_pool_3x3', 0), ('skip_connect', 3), ('avg_pool_3x3', 0)], reduce_concat=range(2, 6))
2023-02-28 15:18:28,848.848 INFO:	epoch 29 lr 9.335524e-03
2023-02-28 15:18:33,573.573 INFO:	train 000 3.636616e-03 100.000000 100.000000
2023-02-28 15:21:47,595.595 INFO:	train_acc 100.000000
2023-02-28 15:21:48,481.481 INFO:	valid 000 2.742233e+00 62.500000 75.000000
2023-02-28 15:22:11,770.770 INFO:	valid_acc 64.737550
2023-02-28 15:22:11,915.915 INFO:	search_space.genotype = Genotype(normal=[('skip_connect', 0), ('dil_conv_3x3', 1), ('dil_conv_3x3', 2), ('dil_conv_3x3', 1), ('sep_conv_5x5', 1), ('dil_conv_5x5', 3), ('dil_conv_3x3', 4), ('sep_conv_3x3', 0)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('avg_pool_3x3', 1), ('skip_connect', 2), ('avg_pool_3x3', 0), ('skip_connect', 1), ('avg_pool_3x3', 0), ('skip_connect', 3), ('avg_pool_3x3', 1)], reduce_concat=range(2, 6))
2023-02-28 15:22:11,922.922 INFO:	epoch 30 lr 8.625999e-03
2023-02-28 15:22:16,552.552 INFO:	train 000 5.274135e-03 100.000000 100.000000
2023-02-28 15:25:32,236.236 INFO:	train_acc 100.000000
2023-02-28 15:25:33,101.101 INFO:	valid 000 3.362408e+00 50.000000 81.250000
2023-02-28 15:25:55,102.102 INFO:	valid_acc 64.468371
2023-02-28 15:25:55,240.240 INFO:	search_space.genotype = Genotype(normal=[('skip_connect', 0), ('dil_conv_3x3', 1), ('dil_conv_3x3', 2), ('dil_conv_3x3', 1), ('sep_conv_5x5', 1), ('dil_conv_5x5', 3), ('dil_conv_3x3', 4), ('sep_conv_3x3', 0)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('avg_pool_3x3', 1), ('skip_connect', 2), ('avg_pool_3x3', 0), ('avg_pool_3x3', 0), ('skip_connect', 1), ('skip_connect', 3), ('avg_pool_3x3', 1)], reduce_concat=range(2, 6))
2023-02-28 15:25:55,247.247 INFO:	epoch 31 lr 7.933888e-03
2023-02-28 15:26:01,006.006 INFO:	train 000 4.984046e-03 100.000000 100.000000
2023-02-28 15:29:13,710.710 INFO:	train_acc 100.000000
2023-02-28 15:29:14,902.902 INFO:	valid 000 3.045703e+00 56.250000 87.500000
2023-02-28 15:29:38,002.002 INFO:	valid_acc 64.872140
2023-02-28 15:29:38,138.138 INFO:	search_space.genotype = Genotype(normal=[('skip_connect', 0), ('dil_conv_3x3', 1), ('dil_conv_3x3', 2), ('dil_conv_3x3', 1), ('sep_conv_5x5', 1), ('dil_conv_5x5', 3), ('dil_conv_3x3', 4), ('sep_conv_3x3', 0)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('avg_pool_3x3', 1), ('skip_connect', 2), ('avg_pool_3x3', 0), ('sep_conv_3x3', 3), ('skip_connect', 1), ('skip_connect', 3), ('avg_pool_3x3', 1)], reduce_concat=range(2, 6))
2023-02-28 15:29:38,145.145 INFO:	epoch 32 lr 7.261919e-03
2023-02-28 15:29:43,033.033 INFO:	train 000 4.911758e-03 100.000000 100.000000
2023-02-28 15:32:57,483.483 INFO:	train_acc 100.000000
2023-02-28 15:32:58,366.366 INFO:	valid 000 2.203871e+00 68.750000 87.500000
2023-02-28 15:33:21,680.680 INFO:	valid_acc 65.275908
2023-02-28 15:33:21,817.817 INFO:	search_space.genotype = Genotype(normal=[('skip_connect', 0), ('dil_conv_3x3', 1), ('dil_conv_3x3', 2), ('dil_conv_3x3', 1), ('sep_conv_5x5', 1), ('dil_conv_5x5', 3), ('dil_conv_3x3', 4), ('sep_conv_3x3', 0)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('avg_pool_3x3', 1), ('skip_connect', 2), ('avg_pool_3x3', 0), ('sep_conv_3x3', 3), ('avg_pool_3x3', 0), ('skip_connect', 3), ('avg_pool_3x3', 1)], reduce_concat=range(2, 6))
2023-02-28 15:33:21,824.824 INFO:	epoch 33 lr 6.612739e-03
2023-02-28 15:33:26,524.524 INFO:	train 000 5.146503e-03 100.000000 100.000000
2023-02-28 15:36:40,136.136 INFO:	train_acc 100.000000
2023-02-28 15:36:41,001.001 INFO:	valid 000 2.724218e+00 56.250000 81.250000
2023-02-28 15:37:03,775.775 INFO:	valid_acc 65.275908
2023-02-28 15:37:04,148.148 INFO:	search_space.genotype = Genotype(normal=[('skip_connect', 0), ('dil_conv_3x3', 1), ('dil_conv_3x3', 2), ('dil_conv_3x3', 1), ('sep_conv_5x5', 1), ('dil_conv_5x5', 3), ('dil_conv_3x3', 4), ('sep_conv_3x3', 0)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('avg_pool_3x3', 1), ('skip_connect', 2), ('avg_pool_3x3', 0), ('sep_conv_3x3', 3), ('avg_pool_3x3', 0), ('skip_connect', 3), ('avg_pool_3x3', 1)], reduce_concat=range(2, 6))
2023-02-28 15:37:04,170.170 INFO:	epoch 34 lr 5.988904e-03
2023-02-28 15:37:09,055.055 INFO:	train 000 3.835120e-03 100.000000 100.000000
2023-02-28 15:40:25,488.488 INFO:	train_acc 100.000000
2023-02-28 15:40:26,371.371 INFO:	valid 000 1.876395e+00 68.750000 93.750000
2023-02-28 15:40:49,363.363 INFO:	valid_acc 64.872140
2023-02-28 15:40:49,581.581 INFO:	search_space.genotype = Genotype(normal=[('skip_connect', 0), ('dil_conv_3x3', 1), ('dil_conv_3x3', 2), ('dil_conv_3x3', 1), ('sep_conv_5x5', 1), ('skip_connect', 0), ('dil_conv_3x3', 4), ('sep_conv_3x3', 0)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('avg_pool_3x3', 1), ('skip_connect', 2), ('avg_pool_3x3', 0), ('sep_conv_3x3', 3), ('avg_pool_3x3', 0), ('skip_connect', 3), ('avg_pool_3x3', 1)], reduce_concat=range(2, 6))
2023-02-28 15:40:49,629.629 INFO:	epoch 35 lr 5.392869e-03
2023-02-28 15:40:54,904.904 INFO:	train 000 3.486298e-03 100.000000 100.000000
2023-02-28 15:44:08,799.799 INFO:	train_acc 100.000000
2023-02-28 15:44:09,734.734 INFO:	valid 000 3.002340e+00 56.250000 68.750000
2023-02-28 15:44:31,555.555 INFO:	valid_acc 64.468371
2023-02-28 15:44:31,699.699 INFO:	search_space.genotype = Genotype(normal=[('skip_connect', 0), ('dil_conv_3x3', 1), ('dil_conv_3x3', 2), ('dil_conv_3x3', 1), ('sep_conv_5x5', 1), ('skip_connect', 0), ('dil_conv_3x3', 4), ('sep_conv_3x3', 0)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('avg_pool_3x3', 1), ('avg_pool_3x3', 0), ('skip_connect', 2), ('sep_conv_3x3', 3), ('avg_pool_3x3', 0), ('skip_connect', 3), ('avg_pool_3x3', 1)], reduce_concat=range(2, 6))
2023-02-28 15:44:31,706.706 INFO:	epoch 36 lr 4.826977e-03
2023-02-28 15:44:37,412.412 INFO:	train 000 5.122270e-03 100.000000 100.000000
2023-02-28 15:47:47,675.675 INFO:	train_acc 100.000000
2023-02-28 15:47:48,540.540 INFO:	valid 000 9.349089e-01 87.500000 93.750000
2023-02-28 15:48:11,700.700 INFO:	valid_acc 65.141319
2023-02-28 15:48:11,840.840 INFO:	search_space.genotype = Genotype(normal=[('skip_connect', 0), ('dil_conv_3x3', 1), ('dil_conv_3x3', 2), ('dil_conv_3x3', 0), ('sep_conv_5x5', 1), ('skip_connect', 0), ('dil_conv_3x3', 4), ('sep_conv_3x3', 0)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('avg_pool_3x3', 1), ('avg_pool_3x3', 0), ('skip_connect', 2), ('sep_conv_3x3', 3), ('avg_pool_3x3', 0), ('skip_connect', 3), ('avg_pool_3x3', 1)], reduce_concat=range(2, 6))
2023-02-28 15:48:11,847.847 INFO:	epoch 37 lr 4.293451e-03
2023-02-28 15:48:16,513.513 INFO:	train 000 4.790413e-03 100.000000 100.000000
2023-02-28 15:51:31,147.147 INFO:	train_acc 100.000000
2023-02-28 15:51:32,037.037 INFO:	valid 000 2.711640e+00 62.500000 81.250000
2023-02-28 15:51:55,146.146 INFO:	valid_acc 65.275908
2023-02-28 15:51:55,283.283 INFO:	search_space.genotype = Genotype(normal=[('skip_connect', 0), ('dil_conv_3x3', 1), ('dil_conv_3x3', 2), ('dil_conv_3x3', 0), ('sep_conv_5x5', 1), ('skip_connect', 0), ('dil_conv_3x3', 4), ('sep_conv_3x3', 0)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('avg_pool_3x3', 1), ('avg_pool_3x3', 0), ('skip_connect', 2), ('sep_conv_3x3', 3), ('avg_pool_3x3', 0), ('skip_connect', 3), ('avg_pool_3x3', 1)], reduce_concat=range(2, 6))
2023-02-28 15:51:55,290.290 INFO:	epoch 38 lr 3.794383e-03
2023-02-28 15:52:00,060.060 INFO:	train 000 3.239965e-03 100.000000 100.000000
2023-02-28 15:55:11,169.169 INFO:	train_acc 100.000000
2023-02-28 15:55:12,218.218 INFO:	valid 000 2.459028e+00 68.750000 81.250000
2023-02-28 15:55:33,921.921 INFO:	valid_acc 64.872140
2023-02-28 15:55:34,061.061 INFO:	search_space.genotype = Genotype(normal=[('skip_connect', 0), ('dil_conv_3x3', 1), ('dil_conv_3x3', 2), ('dil_conv_3x3', 0), ('sep_conv_5x5', 1), ('skip_connect', 0), ('dil_conv_3x3', 4), ('sep_conv_3x3', 0)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('avg_pool_3x3', 1), ('avg_pool_3x3', 0), ('skip_connect', 2), ('sep_conv_3x3', 3), ('avg_pool_3x3', 0), ('skip_connect', 3), ('avg_pool_3x3', 1)], reduce_concat=range(2, 6))
2023-02-28 15:55:34,068.068 INFO:	epoch 39 lr 3.331723e-03
2023-02-28 15:55:39,525.525 INFO:	train 000 4.691298e-03 100.000000 100.000000
2023-02-28 15:59:02,730.730 INFO:	train_acc 100.000000
2023-02-28 15:59:03,637.637 INFO:	valid 000 1.244284e+00 68.750000 93.750000
2023-02-28 15:59:26,191.191 INFO:	valid_acc 64.333782
2023-02-28 15:59:26,335.335 INFO:	search_space.genotype = Genotype(normal=[('skip_connect', 0), ('dil_conv_3x3', 1), ('dil_conv_3x3', 2), ('dil_conv_3x3', 0), ('sep_conv_5x5', 1), ('skip_connect', 0), ('dil_conv_3x3', 4), ('sep_conv_3x3', 0)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('avg_pool_3x3', 1), ('avg_pool_3x3', 0), ('skip_connect', 2), ('sep_conv_3x3', 3), ('avg_pool_3x3', 0), ('skip_connect', 3), ('avg_pool_3x3', 1)], reduce_concat=range(2, 6))
2023-02-28 15:59:26,342.342 INFO:	epoch 40 lr 2.907274e-03
2023-02-28 15:59:32,111.111 INFO:	train 000 4.601187e-03 100.000000 100.000000
2023-02-28 16:02:48,796.796 INFO:	train_acc 100.000000
2023-02-28 16:02:49,807.807 INFO:	valid 000 1.360224e+00 75.000000 93.750000
2023-02-28 16:03:12,095.095 INFO:	valid_acc 64.737550
2023-02-28 16:03:12,239.239 INFO:	search_space.genotype = Genotype(normal=[('skip_connect', 0), ('dil_conv_3x3', 1), ('dil_conv_3x3', 2), ('dil_conv_3x3', 0), ('sep_conv_5x5', 1), ('skip_connect', 0), ('dil_conv_3x3', 4), ('sep_conv_3x3', 0)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('avg_pool_3x3', 1), ('avg_pool_3x3', 0), ('skip_connect', 2), ('sep_conv_3x3', 3), ('avg_pool_3x3', 0), ('skip_connect', 3), ('avg_pool_3x3', 1)], reduce_concat=range(2, 6))
2023-02-28 16:03:12,247.247 INFO:	epoch 41 lr 2.522678e-03
2023-02-28 16:03:18,055.055 INFO:	train 000 4.504020e-03 100.000000 100.000000
2023-02-28 16:06:30,530.530 INFO:	train_acc 100.000000
2023-02-28 16:06:31,417.417 INFO:	valid 000 2.985018e+00 56.250000 81.250000
2023-02-28 16:06:54,033.033 INFO:	valid_acc 64.468371
2023-02-28 16:06:54,174.174 INFO:	search_space.genotype = Genotype(normal=[('skip_connect', 0), ('dil_conv_3x3', 1), ('dil_conv_3x3', 2), ('dil_conv_3x3', 0), ('sep_conv_5x5', 1), ('skip_connect', 0), ('dil_conv_3x3', 4), ('sep_conv_3x3', 0)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('avg_pool_3x3', 1), ('avg_pool_3x3', 0), ('skip_connect', 2), ('sep_conv_3x3', 3), ('avg_pool_3x3', 0), ('skip_connect', 3), ('avg_pool_3x3', 1)], reduce_concat=range(2, 6))
2023-02-28 16:06:54,181.181 INFO:	epoch 42 lr 2.179405e-03
2023-02-28 16:06:59,022.022 INFO:	train 000 3.127121e-03 100.000000 100.000000
2023-02-28 16:10:10,783.783 INFO:	train_acc 100.000000
2023-02-28 16:10:11,658.658 INFO:	valid 000 1.337209e-02 100.000000 100.000000
2023-02-28 16:10:34,462.462 INFO:	valid_acc 65.275908
2023-02-28 16:10:34,601.601 INFO:	search_space.genotype = Genotype(normal=[('skip_connect', 0), ('dil_conv_3x3', 1), ('dil_conv_3x3', 2), ('dil_conv_3x3', 0), ('sep_conv_5x5', 1), ('skip_connect', 0), ('dil_conv_3x3', 4), ('sep_conv_3x3', 0)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('avg_pool_3x3', 1), ('avg_pool_3x3', 0), ('skip_connect', 2), ('sep_conv_3x3', 3), ('avg_pool_3x3', 0), ('skip_connect', 3), ('avg_pool_3x3', 1)], reduce_concat=range(2, 6))
2023-02-28 16:10:34,607.607 INFO:	epoch 43 lr 1.878743e-03
2023-02-28 16:10:39,214.214 INFO:	train 000 3.285465e-03 100.000000 100.000000
2023-02-28 16:13:50,390.390 INFO:	train_acc 100.000000
2023-02-28 16:13:51,571.571 INFO:	valid 000 3.220521e+00 56.250000 68.750000
2023-02-28 16:14:13,156.156 INFO:	valid_acc 64.468371
2023-02-28 16:14:13,293.293 INFO:	search_space.genotype = Genotype(normal=[('skip_connect', 0), ('dil_conv_3x3', 1), ('dil_conv_3x3', 2), ('dil_conv_3x3', 1), ('sep_conv_5x5', 1), ('skip_connect', 0), ('dil_conv_3x3', 4), ('sep_conv_3x3', 0)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('avg_pool_3x3', 1), ('avg_pool_3x3', 0), ('skip_connect', 2), ('sep_conv_3x3', 3), ('avg_pool_3x3', 0), ('skip_connect', 3), ('avg_pool_3x3', 1)], reduce_concat=range(2, 6))
2023-02-28 16:14:13,300.300 INFO:	epoch 44 lr 1.621774e-03
2023-02-28 16:14:18,847.847 INFO:	train 000 4.473735e-03 100.000000 100.000000
2023-02-28 16:17:30,697.697 INFO:	train_acc 100.000000
2023-02-28 16:17:31,570.570 INFO:	valid 000 1.658608e+00 68.750000 87.500000
2023-02-28 16:17:54,179.179 INFO:	valid_acc 64.468371
2023-02-28 16:17:54,317.317 INFO:	search_space.genotype = Genotype(normal=[('skip_connect', 0), ('dil_conv_3x3', 1), ('dil_conv_3x3', 2), ('dil_conv_3x3', 0), ('skip_connect', 0), ('sep_conv_5x5', 1), ('dil_conv_3x3', 4), ('sep_conv_3x3', 0)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('avg_pool_3x3', 1), ('avg_pool_3x3', 0), ('skip_connect', 2), ('sep_conv_3x3', 3), ('avg_pool_3x3', 0), ('skip_connect', 3), ('avg_pool_3x3', 1)], reduce_concat=range(2, 6))
2023-02-28 16:17:54,325.325 INFO:	epoch 45 lr 1.409344e-03
2023-02-28 16:17:59,163.163 INFO:	train 000 5.718995e-03 100.000000 100.000000
2023-02-28 16:21:11,129.129 INFO:	train_acc 100.000000
2023-02-28 16:21:12,015.015 INFO:	valid 000 2.925411e+00 62.500000 75.000000
2023-02-28 16:21:34,764.764 INFO:	valid_acc 64.737550
2023-02-28 16:21:34,899.899 INFO:	search_space.genotype = Genotype(normal=[('skip_connect', 0), ('dil_conv_3x3', 1), ('dil_conv_3x3', 2), ('dil_conv_3x3', 1), ('skip_connect', 0), ('sep_conv_5x5', 1), ('dil_conv_3x3', 4), ('sep_conv_3x3', 0)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('avg_pool_3x3', 1), ('avg_pool_3x3', 0), ('skip_connect', 2), ('sep_conv_3x3', 3), ('avg_pool_3x3', 0), ('skip_connect', 3), ('avg_pool_3x3', 1)], reduce_concat=range(2, 6))
2023-02-28 16:21:34,906.906 INFO:	epoch 46 lr 1.241998e-03
2023-02-28 16:21:39,645.645 INFO:	train 000 4.751481e-03 100.000000 100.000000
2023-02-28 16:24:50,200.200 INFO:	train_acc 100.000000
2023-02-28 16:24:51,040.040 INFO:	valid 000 3.936773e+00 43.750000 75.000000
2023-02-28 16:25:11,464.464 INFO:	valid_acc 64.602961
